Date,RF
1/31/2015 5:00,0.178351919
1/31/2015 6:00,0.103120803
1/31/2015 7:00,0.258178797
1/31/2015 8:00,0.180889194
1/31/2015 9:00,0.020669033
1/31/2015 10:00,0.241251459
1/31/2015 11:00,0.830009962
1/31/2015 12:00,0.28903214
1/31/2015 13:00,0.630450642
1/31/2015 14:00,0.259637876
1/31/2015 15:00,0.771572079
1/31/2015 16:00,0.509584276
1/31/2015 17:00,0.288187803
1/31/2015 18:00,0.278343836
1/31/2015 19:00,0.191162839
1/31/2015 20:00,0.184460745
1/31/2015 21:00,0.188795049
1/31/2015 22:00,0.768989516
1/31/2015 23:00,0.451575687
2/1/2015 0:00,0.426252525
2/1/2015 1:00,0.77508796
2/1/2015 2:00,0.353451959
2/1/2015 3:00,0.054604844
2/1/2015 4:00,0.333448304
2/1/2015 5:00,0.600921414
2/1/2015 6:00,0.193363808
2/1/2015 7:00,0.156021777
2/1/2015 8:00,0.238948616
2/1/2015 9:00,0.136648371
2/1/2015 10:00,0.258066796
2/1/2015 11:00,0.304214516
2/1/2015 12:00,0.84018937
2/1/2015 13:00,0.82222776
2/1/2015 14:00,0.446564736
2/1/2015 15:00,0.343288952
2/1/2015 16:00,0.427763828
2/1/2015 17:00,0.567260376
2/1/2015 18:00,0.517251853
2/1/2015 19:00,0.242530409
2/1/2015 20:00,0.206333944
2/1/2015 21:00,0.286807197
2/1/2015 22:00,0.618438175
2/1/2015 23:00,0.402996419
2/2/2015 0:00,0.329474729
2/2/2015 1:00,0.097863696
2/2/2015 2:00,0.608792903
2/2/2015 3:00,0.333092115
2/2/2015 4:00,0.077764116
2/2/2015 5:00,0.429487645
2/2/2015 6:00,0.158679206
2/2/2015 7:00,0.271993593
2/2/2015 8:00,0.05738339
2/2/2015 9:00,0.025289163
2/2/2015 10:00,0.177636405
2/2/2015 11:00,0.820240352
2/2/2015 12:00,0.305272653
2/2/2015 13:00,0.535362583
2/2/2015 14:00,0.53024427
2/2/2015 15:00,0.983472274
2/2/2015 16:00,0.376197936
2/2/2015 17:00,0.332525187
2/2/2015 18:00,0.592466324
2/2/2015 19:00,0.251861873
2/2/2015 20:00,0.203142396
2/2/2015 21:00,0.246317074
2/2/2015 22:00,0.735150903
2/2/2015 23:00,0.56481191
2/3/2015 0:00,0.283263375
2/3/2015 1:00,0.139662448
2/3/2015 2:00,0.452797621
2/3/2015 3:00,0.288138273
2/3/2015 4:00,0.783477953
2/3/2015 5:00,0.057441706
2/3/2015 6:00,0.279735685
2/3/2015 7:00,0.182156612
2/3/2015 8:00,0.244552732
2/3/2015 9:00,0.13223518
2/3/2015 10:00,0.494381622
2/3/2015 11:00,0.375647661
2/3/2015 12:00,0.25641974
2/3/2015 13:00,0.721631044
2/3/2015 14:00,0.616685422
2/3/2015 15:00,0.611052206
2/3/2015 16:00,0.305335238
2/3/2015 17:00,0.190196545
2/3/2015 18:00,0.332507915
2/3/2015 19:00,0.289737602
2/3/2015 20:00,0.184850147
2/3/2015 21:00,0.148351218
2/3/2015 22:00,0.115144893
2/3/2015 23:00,0.338228627
2/4/2015 0:00,0.486201132
2/4/2015 1:00,0.338740831
2/4/2015 2:00,0.456277382
2/4/2015 3:00,0.645788432
2/4/2015 4:00,0.277213006
2/4/2015 5:00,0.180475023
